decay_type,experiment_name,varied_parameter,varied_value,mechanism,USC,UTSP,UDP,delivery_time,pS,pT,avg_pT,psr,avg_psr,quality_q,risk_cost
power,effectiveness,pS,9.161073825503355,sensitivity_pS,684.2174313862897,61.93859753243143,52.5450153313928,0.8599470212094573,9.161073825503355,,,0.5401003662208952,0.5401003662208952,14.005297879054268,30.17400552579503
power,effectiveness,pS,9.29530201342282,sensitivity_pS,684.928243508611,63.82122232619274,54.265891045356284,0.8574880048021511,9.29530201342282,,,0.5432241959343203,0.5432241959343203,14.251199519784885,31.306893534336258
power,effectiveness,pS,9.429530201342281,sensitivity_pS,683.0153308213917,65.73413501341214,54.265891045356284,0.8574880048021511,9.429530201342281,,,0.5432241959343203,0.5432241959343203,14.251199519784885,31.306893534336258
power,effectiveness,pS,9.563758389261745,sensitivity_pS,681.1024181341721,67.6470477006316,54.265891045356284,0.8574880048021511,9.563758389261745,,,0.5432241959343203,0.5432241959343203,14.251199519784885,31.306893534336258
power,effectiveness,pS,9.697986577181208,sensitivity_pS,696.1243409559282,69.64934397328344,68.7290513282125,0.8383106992643485,9.697986577181208,,,0.5530598886968424,0.5530598886968424,16.168930073565146,39.97966023120361
power,effectiveness,pS,9.832214765100671,sensitivity_pS,693.954014771557,71.8196701576546,68.7290513282125,0.8383106992643485,9.832214765100671,,,0.5530598886968424,0.5530598886968424,16.168930073565146,39.97966023120361
power,effectiveness,pS,9.966442953020135,sensitivity_pS,691.7836885871859,73.98999634202576,68.7290513282125,0.8383106992643485,9.966442953020135,,,0.5530598886968424,0.5530598886968424,16.168930073565146,39.97966023120361
power,effectiveness,pS,10.084034596638654,sensitivity_pS,689.8823575242825,75.8913274049292,68.7290513282125,0.8383106992643485,10.084034596638654,,,0.5530598886968424,0.5530598886968424,16.168930073565146,39.97966023120361
power,effectiveness,pS,10.100671140939596,sensitivity_pS,689.6133624028148,76.16032252639693,68.7290513282125,0.8383106992643485,10.100671140939596,,,0.5530598886968424,0.5530598886968424,16.168930073565146,39.97966023120361
power,effectiveness,pS,10.234899328859061,sensitivity_pS,687.4430362184436,78.33064871076812,68.7290513282125,0.8383106992643485,10.234899328859061,,,0.5530598886968424,0.5530598886968424,16.168930073565146,39.97966023120361
