dataset,overlap_level,method,metric,n,mean,std,standard_error,ci95_low,ci95_high
uci_amazon_access,low,Our Model,welfare_per_time,30,1899.7150430222605,112.39231159316995,20.51993478324286,1859.4959708471044,1939.9341151974165
uci_amazon_access,low,Our Model,quality_per_time,30,69.50274897068533,7.267397457169194,1.3268391738824172,66.9021441898758,72.10335375149486
uci_amazon_access,low,Our Model,runtime,30,0.00022089481353759766,1.0772275496317204e-05,1.9667394283310307e-06,0.00021704000425806883,0.00022474962281712648
uci_amazon_access,low,SRC,U_SC,30,1097.5936184467932,18.144730761369516,3.312759445953324,1091.1006099327246,1104.0866269608618
uci_amazon_access,low,SRC,U_TSP,30,22.39986980428382,0.37030063028267407,0.06760733608806707,22.26735942555121,22.532380183016432
uci_amazon_access,low,SRC,U_DP,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,SRC,delivery_time,30,0.5910178993648817,0.02553684734775628,0.004662369113310696,0.5818796559027928,0.6001561428269706
uci_amazon_access,low,SRC,pS,30,0.5500425011364943,0.025938020061173232,0.004735612894842036,0.5407606998626039,0.5593243024103848
uci_amazon_access,low,SRC,avg_pT,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,SRC,avg_psr,30,0.8364151982509019,0.03779922913991219,0.006901163485412168,0.8228889178194941,0.8499414786823097
uci_amazon_access,low,SRC,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,low,SRC,quality_q,30,40.898210063511854,2.553684734775627,0.4662369113310694,39.984385717302956,41.81203440972075
uci_amazon_access,low,SRC,social_welfare,30,1119.9934882510768,18.515031391652197,3.380366782041392,1113.3679693582756,1126.619007143878
uci_amazon_access,low,SRC,quality_adjusted_welfare,30,45851.39889201905,3601.5269936055447,657.545858620507,44562.60900912286,47140.188774915245
uci_amazon_access,low,SRC,welfare_per_time,30,1899.7150430222605,112.39231159317004,20.519934783242874,1859.4959708471044,1939.9341151974165
uci_amazon_access,low,SRC,quality_per_time,30,69.50274897068533,7.267397457169194,1.3268391738824172,66.9021441898758,72.10335375149486
uci_amazon_access,low,SRC,runtime,30,0.001122132937113444,2.1277663141362867e-05,3.884752024506892e-06,0.0011145188231454104,0.0011297470510814775
uci_amazon_access,medium,APM,U_SC,30,912.2026664067308,78.24753611009068,14.285980198898901,884.202145216889,940.2031875965727
uci_amazon_access,medium,APM,U_TSP,30,18.61638096863577,1.596888497721685,0.2915506173409013,18.044941758647603,19.187820178623937
uci_amazon_access,medium,APM,U_DP,30,0.0014511483342821972,0.0004339938173190387,7.923606785447124e-05,0.0012958456412874336,0.0016064510272769607
uci_amazon_access,medium,APM,delivery_time,30,0.7799121633427712,0.05867802523115587,0.010713092682987119,0.7589145016841164,0.800909825001426
uci_amazon_access,medium,APM,pS,30,0.8916261639175127,0.17764961919336553,0.03243423458813634,0.8280550641247655,0.9551972637102599
uci_amazon_access,medium,APM,avg_pT,30,1.8206988890802258e-07,6.874848144456209e-08,1.2551698027137334e-08,1.574685607748334e-07,2.0667121704121176e-07
uci_amazon_access,medium,APM,avg_psr,30,0.5816744727006771,0.06720662059732387,0.012270194038281867,0.5576248923856446,0.6057240530157095
uci_amazon_access,medium,APM,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,APM,quality_q,30,22.00878366572288,5.867802523115587,1.071309268298712,19.909017499857406,24.108549831588356
uci_amazon_access,medium,APM,social_welfare,30,930.8204985237012,79.844079031855,14.577467722990743,902.2486617866393,959.392335260763
uci_amazon_access,medium,APM,quality_adjusted_welfare,30,20933.680139473974,7199.982341695959,1314.5309140619152,18357.19954791262,23510.16073103533
uci_amazon_access,medium,APM,welfare_per_time,30,1207.6473538213193,194.6412154460375,35.5364614400059,1137.9958893989076,1277.298818243731
uci_amazon_access,medium,APM,quality_per_time,30,28.939649669423655,9.939261150260602,1.8146525123108255,25.382930745294438,32.49636859355287
uci_amazon_access,medium,APM,runtime,30,0.0009440898895263672,9.181202421862642e-06,1.6762505571584105e-06,0.0009408044384343367,0.0009473753406183977
uci_amazon_access,medium,BGM,U_SC,30,912.2038041070249,78.24726517847242,14.28593073377928,884.2033798688175,940.2042283452323
uci_amazon_access,medium,BGM,U_TSP,30,18.616404187009117,1.5968829685049868,0.29154960784866435,18.044966955625735,19.187841418392498
uci_amazon_access,medium,BGM,U_DP,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,BGM,delivery_time,30,0.7799121633427712,0.05867802523115587,0.010713092682987119,0.7589145016841164,0.800909825001426
uci_amazon_access,medium,BGM,pS,30,0.8915666751100296,0.17761732857296345,0.032428339154406315,0.8280071303673933,0.955126219852666
uci_amazon_access,medium,BGM,avg_pT,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,BGM,avg_psr,30,0.5816744727006771,0.06720662059732387,0.012270194038281867,0.5576248923856446,0.6057240530157095
uci_amazon_access,medium,BGM,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,BGM,quality_q,30,22.00878366572288,5.867802523115587,1.071309268298712,19.909017499857406,24.108549831588356
uci_amazon_access,medium,BGM,social_welfare,30,930.820208294034,79.84414814697742,14.577480341627947,902.2483468244433,959.3920697636248
uci_amazon_access,medium,BGM,quality_adjusted_welfare,30,20933.674141395357,7199.982174633343,1314.530883560594,18357.193609616592,23510.154673174122
uci_amazon_access,medium,BGM,welfare_per_time,30,1207.6469861076123,194.6412761864844,35.53647252964354,1137.995499949511,1277.2984722657136
uci_amazon_access,medium,BGM,quality_per_time,30,28.939649669423655,9.939261150260602,1.8146525123108255,25.382930745294438,32.49636859355287
uci_amazon_access,medium,BGM,runtime,30,0.0009506781895955404,9.840151545812224e-06,1.7965576569702284e-06,0.0009471569365878788,0.000954199442603202
uci_amazon_access,medium,Our Model,U_SC,30,930.8202015624215,79.84414748285131,14.577480220375664,902.2483403304852,959.3920627943578
uci_amazon_access,medium,Our Model,U_TSP,30,6.73161268796435e-06,4.7649117784111795e-06,8.699498885192868e-07,5.026510906466548e-06,8.436714469462153e-06
uci_amazon_access,medium,Our Model,U_DP,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,Our Model,delivery_time,30,0.7799121633427712,0.05867802523115587,0.010713092682987119,0.7589145016841164,0.800909825001426
uci_amazon_access,medium,Our Model,pS,30,0.0015683746008607446,0.0004687574493663216,8.558300967217335e-05,0.0014006319019032847,0.0017361172998182045
uci_amazon_access,medium,Our Model,avg_pT,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,Our Model,avg_psr,30,0.5816744727006771,0.06720662059732387,0.012270194038281867,0.5576248923856446,0.6057240530157095
uci_amazon_access,medium,Our Model,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,Our Model,quality_q,30,22.00878366572288,5.867802523115587,1.071309268298712,19.909017499857406,24.108549831588356
uci_amazon_access,medium,Our Model,social_welfare,30,930.820208294034,79.8441481469774,14.577480341627945,902.2483468244433,959.3920697636248
uci_amazon_access,medium,Our Model,quality_adjusted_welfare,30,20933.674141395357,7199.982174633343,1314.530883560594,18357.193609616592,23510.154673174122
uci_amazon_access,medium,Our Model,welfare_per_time,30,1207.6469861076123,194.64127618648436,35.53647252964353,1137.995499949511,1277.2984722657136
uci_amazon_access,medium,Our Model,quality_per_time,30,28.939649669423655,9.939261150260602,1.8146525123108255,25.382930745294438,32.49636859355287
uci_amazon_access,medium,Our Model,runtime,30,0.00023483435312906902,4.769528525408056e-05,8.70792787343448e-06,0.00021776681449713742,0.0002519018917610006
uci_amazon_access,medium,SRC,U_SC,30,912.2038041070249,78.24726517847242,14.28593073377928,884.2033798688175,940.2042283452323
uci_amazon_access,medium,SRC,U_TSP,30,18.616404187009117,1.5968829685049868,0.29154960784866435,18.044966955625735,19.187841418392498
uci_amazon_access,medium,SRC,U_DP,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,SRC,delivery_time,30,0.7799121633427712,0.05867802523115587,0.010713092682987119,0.7589145016841164,0.800909825001426
uci_amazon_access,medium,SRC,pS,30,0.8915666751100296,0.17761732857296345,0.032428339154406315,0.8280071303673933,0.955126219852666
uci_amazon_access,medium,SRC,avg_pT,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,SRC,avg_psr,30,0.5816744727006771,0.06720662059732387,0.012270194038281867,0.5576248923856446,0.6057240530157095
uci_amazon_access,medium,SRC,avg_risk_value,30,0.0,0.0,0.0,0.0,0.0
uci_amazon_access,medium,SRC,quality_q,30,22.00878366572288,5.867802523115587,1.071309268298712,19.909017499857406,24.108549831588356
uci_amazon_access,medium,SRC,social_welfare,30,930.820208294034,79.84414814697742,14.577480341627947,902.2483468244433,959.3920697636248
uci_amazon_access,medium,SRC,quality_adjusted_welfare,30,20933.674141395357,7199.982174633343,1314.530883560594,18357.193609616592,23510.154673174122
uci_amazon_access,medium,SRC,welfare_per_time,30,1207.6469861076123,194.6412761864844,35.53647252964354,1137.995499949511,1277.2984722657136
uci_amazon_access,medium,SRC,quality_per_time,30,28.939649669423655,9.939261150260602,1.8146525123108255,25.382930745294438,32.49636859355287
uci_amazon_access,medium,SRC,runtime,30,0.0011262257893880209,5.2667117740025794e-05,9.61565614166421e-06,0.001107379103350359,0.0011450724754256828
