mechanism,varied_parameter,varied_value,feasible,USC,UTSP,UDP,delivery_time,time_ratio,quality_q,risk_cost,pS,avg_pT,avg_psr,pT,z,baseline_rule,decay_type,delivery_time_type,solver,risk_cap
Proposed,t1_t0,0.365,True,941.4080049943838,48.7285183691272,5.562692225234126,0.7319981949775725,0.7319981949775725,26.800180502242753,3.4204041561056444,2.093446686655858,0.0002109458257608328,0.4607483390327568,0.00014360677;0;0;0;0;0.001669729;0;0.00042285085;0;8.4217493e-05;0,3579.1214;0;0;0;0;11089.558;0;1;0;45.631524;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.365,True,920.4961755031914,18.785636256426248,0.5666972708189064,0.7788136410770646,0.7788136410770646,22.118635892293536,2.8334863540945365,0.9808713729907752,7.288767454919082e-05,0.46012041657090735,1.6334531e-06;0;2.7431061e-06;3.4899906e-05;5.3240963e-06;0.00034937649;9.1459509e-05;0.00016914034;0;9.2436824e-05;5.4750692e-05,1022.42;0;2;1;802.585;3867.325;4557.7;1;0;83.475;48.09,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.6218913991470235e-05
BGM,t1_t0,0.365,True,911.0241839348035,18.592330305361,0.6465060979606836,0.785857184767913,0.785857184767913,21.4142815232087,3.2325304898034135,1.0219961455093918,7.242853858511786e-05,0.4605002946831718,2.2875948e-06;0;6.9847609e-07;3.4899906e-05;1.4711748e-05;0.00029369128;9.7154396e-05;0.00016914034;0;9.2731084e-05;9.1399095e-05,1217.5843;0;1;1;1337.6417;3250.9332;4704.3733;1;0;83.740731;63.038071,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.6218913991470235e-05
APM,t1_t0,0.365,True,939.429839721893,19.172037568555144,0.7937088447173273,0.7630606486651773,0.7630606486651773,23.69393513348227,3.175879665673556,0.951191174024099,8.485076873002098e-05,0.4581741376349778,2.959447e-06;0;6.3143486e-06;0;0;0.00048524513;0.0001643507;0.00017618786;0;0;9.830098e-05,1363.2267;0;3;0;26.752833;5156.4333;6076.9333;1;0;2.7825;64.12,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,2.6218913991470235e-05
Proposed,t1_t0,0.37,True,933.2161774758508,45.89953636007771,5.562692225228314,0.7420255675115554,0.7420255675115554,25.797443248844466,3.4204041561024767,2.0651568665638487,0.0002109458257607285,0.46074833903273743,0.00014360677;0;0;0;0;0.001669729;0;0.00042285085;0;8.4217493e-05;0,3579.1214;0;0;0;0;11089.558;0;1;0;45.631524;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.37,True,906.6057733790279,18.50215866101047,0.5666972708189064,0.7894823210918189,0.7894823210918189,21.051767890818105,2.8334863540945365,1.017114537457933,7.288767454919082e-05,0.46012041657090735,1.6334531e-06;0;2.7431061e-06;3.4899906e-05;5.3240963e-06;0.00034937649;9.1459509e-05;0.00016914034;0;9.2436824e-05;5.4750692e-05,1022.42;0;2;1;802.585;3867.325;4557.7;1;0;83.475;48.09,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.6218913991445952e-05
BGM,t1_t0,0.37,True,896.5535556522699,18.29701135976495,0.6465060979606836,0.7966223516825419,0.7966223516825419,20.337764831745808,3.2325304898034135,1.0615716332935359,7.242853858511786e-05,0.4605002946831718,2.2875948e-06;0;6.9847609e-07;3.4899906e-05;1.4711748e-05;0.00029369128;9.7154396e-05;0.00016914034;0;9.2731084e-05;9.1399095e-05,1217.5843;0;1;1;1337.6417;3250.9332;4704.3733;1;0;83.740731;63.038071,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.6218913991445952e-05
APM,t1_t0,0.37,True,926.7138145336739,18.912526849404266,0.7937088447173273,0.7735135342633305,0.7735135342633305,22.64864657366695,3.175879665673556,0.9836327828797956,8.485076873002098e-05,0.4581741376349778,2.959447e-06;0;6.3143486e-06;0;0;0.00048524513;0.0001643507;0.00017618786;0;0;9.830098e-05,1363.2267;0;3;0;26.752833;5156.4333;6076.9333;1;0;2.7825;64.12,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,2.6218913991445952e-05
Proposed,t1_t0,0.375,True,924.5285584928871,43.14599387137824,5.562692225234118,0.7520529400454512,0.7520529400454512,24.79470599545488,3.4204041561056413,2.037621441678368,0.0002109458257608327,0.4607483390327568,0.00014360677;0;0;0;0;0.001669729;0;0.00042285085;0;8.4217493e-05;0,3579.1214;0;0;0;0;11089.558;0;1;0;45.631524;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.375,True,892.0264165914649,18.204620766341634,0.5666972708189064,0.8001510011065733,0.8001510011065733,19.984899889342667,2.8334863540945365,1.056523744586387,7.288767454919082e-05,0.46012041657090735,1.6334531e-06;0;2.7431061e-06;3.4899906e-05;5.3240963e-06;0.00034937649;9.1459509e-05;0.00016914034;0;9.2436824e-05;5.4750692e-05,1022.42;0;2;1;802.585;3867.325;4557.7;1;0;83.475;48.09,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.6218913991470204e-05
BGM,t1_t0,0.375,True,881.3336470675648,17.986400979430712,0.6465060979606836,0.8073875185971708,0.8073875185971708,19.261248140282916,3.2325304898034135,1.1047769954813236,7.242853858511786e-05,0.4605002946831718,2.2875948e-06;0;6.9847609e-07;3.4899906e-05;1.4711748e-05;0.00029369128;9.7154396e-05;0.00016914034;0;9.2731084e-05;9.1399095e-05,1217.5843;0;1;1;1337.6417;3250.9332;4704.3733;1;0;83.740731;63.038071,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.6218913991470204e-05
APM,t1_t0,0.375,True,913.4228371568676,18.641282412118954,0.7937088447173273,0.7839664198614835,0.7839664198614835,21.603358013851647,3.175879665673556,1.0186706532531375,8.485076873002098e-05,0.4581741376349778,2.959447e-06;0;6.3143486e-06;0;0;0.00048524513;0.0001643507;0.00017618786;0;0;9.830098e-05,1363.2267;0;3;0;26.752833;5156.4333;6076.9333;1;0;2.7825;64.12,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,2.6218913991470204e-05
Proposed,t1_t0,0.38,True,915.314784171015,40.46491302706458,5.562692225234123,0.7620803125793906,0.7620803125793906,23.79196874206094,3.4204041561056417,2.0108106332352316,0.0002109458257608327,0.4607483390327568,0.00014360677;0;0;0;0;0.001669729;0;0.00042285085;0;8.4217493e-05;0,3579.1214;0;0;0;0;11089.558;0;1;0;45.631524;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.38,True,876.6861787527497,17.891554686955416,0.5666972708189064,0.8108196811213276,0.8108196811213276,18.918031887867237,2.8334863540945365,1.0995570422009298,7.288767454919082e-05,0.46012041657090735,1.6334531e-06;0;2.7431061e-06;3.4899906e-05;5.3240963e-06;0.00034937649;9.1459509e-05;0.00016914034;0;9.2436824e-05;5.4750692e-05,1022.42;0;2;1;802.585;3867.325;4557.7;1;0;83.475;48.09,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.621891399147022e-05
BGM,t1_t0,0.38,True,865.2826061033091,17.658828713799515,0.6465060979606836,0.8181526855117999,0.8181526855117999,18.184731448820013,3.2325304898034135,1.1521650260812806,7.242853858511786e-05,0.4605002946831718,2.2875948e-06;0;6.9847609e-07;3.4899906e-05;1.4711748e-05;0.00029369128;9.7154396e-05;0.00016914034;0;9.2731084e-05;9.1399095e-05,1217.5843;0;1;1;1337.6417;3250.9332;4704.3733;1;0;83.740731;63.038071,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.621891399147022e-05
APM,t1_t0,0.38,True,899.5024425906272,18.35719272606969,0.7937088447173273,0.7944193054596367,0.7944193054596367,20.558069454036332,3.175879665673556,1.0566467431657314,8.485076873002098e-05,0.4581741376349778,2.959447e-06;0;6.3143486e-06;0;0;0.00048524513;0.0001643507;0.00017618786;0;0;9.830098e-05,1363.2267;0;3;0;26.752833;5156.4333;6076.9333;1;0;2.7825;64.12,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,2.621891399147022e-05
Proposed,t1_t0,0.385,True,905.5956668992656,39.73447751344534,5.793920390566932,0.7703383934192164,0.7703383934192164,22.966160658078362,3.5472806514935606,2.063783871093915,0.00021506148556827066,0.46151706124287184,0.00015427411;0;0;0;0;0.0017026723;0;0.00042285085;0;8.5879083e-05;0,3844.9844;0;0;0;0;11308.352;0;1;0;46.531822;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.385,True,876.1710963426293,17.88104280103707,0.6841309785599341,0.8107943919139636,0.8107943919139636,18.920560808603636,3.4206548927996723,1.1286465192096362,8.463367294490286e-05,0.4631642060292542,2.1989892e-06;0;6.0617746e-06;3.4899906e-05;7.2371667e-06;0.00040760591;0.00012261442;0.00016914034;0;0.00010784296;7.3368935e-05,1192.8233;0;3;1;936.34917;4511.8792;5317.3167;1;0;97.3875;56.105,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.719147856813782e-05
BGM,t1_t0,0.385,True,848.3043894275672,17.312334494872687,0.6465060979606836,0.8289178524264288,0.8289178524264288,17.10821475735712,3.2325304898034135,1.2044107265033583,7.242853858511786e-05,0.4605002946831718,2.2875948e-06;0;6.9847609e-07;3.4899906e-05;1.4711748e-05;0.00029369128;9.7154396e-05;0.00016914034;0;9.2731084e-05;9.1399095e-05,1217.5843;0;1;1;1337.6417;3250.9332;4704.3733;1;0;83.740731;63.038071,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.719147856813782e-05
APM,t1_t0,0.385,True,884.8900401992503,18.058980431344164,0.7937088447173273,0.8048721910577898,0.8048721910577898,19.512780894221017,3.175879665673556,1.0979677861294495,8.485076873002098e-05,0.4581741376349778,2.959447e-06;0;6.3143486e-06;0;0;0.00048524513;0.0001643507;0.00017618786;0;0;9.830098e-05,1363.2267;0;3;0;26.752833;5156.4333;6076.9333;1;0;2.7825;64.12,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,2.719147856813782e-05
Proposed,t1_t0,0.39,True,895.6836341368452,40.925834791479225,6.285019486730264,0.7767288227519413,0.7767288227519413,22.327117724805866,3.822152854988315,2.2036577614400468,0.00022357807904295227,0.4631091484687127,0.0001763779;0;0;0;0;0.0017708141;0;0.00042285085;0;8.9316008e-05;0,4395.8785;0;0;0;0;11760.918;0;1;0;48.39405;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.39,True,860.2047670899843,17.555199345869966,0.6841309785599341,0.8213241892115476,0.8213241892115476,17.86758107884524,3.4206548927996723,1.1769238124714705,8.463367294490286e-05,0.4631642060292542,2.1989892e-06;0;6.0617746e-06;3.4899906e-05;7.2371667e-06;0.00040760591;0.00012261442;0.00016914034;0;0.00010784296;7.3368935e-05,1192.8233;0;3;1;936.34917;4511.8792;5317.3167;1;0;97.3875;56.105,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.929849584830635e-05
BGM,t1_t0,0.39,True,830.28527956405,16.94459755782799,0.6465060979606836,0.8396830193410577,0.8396830193410577,16.03169806589423,3.2325304898034135,1.2623479025651447,7.242853858511786e-05,0.4605002946831718,2.2875948e-06;0;6.9847609e-07;3.4899906e-05;1.4711748e-05;0.00029369128;9.7154396e-05;0.00016914034;0;9.2731084e-05;9.1399095e-05,1217.5843;0;1;1;1337.6417;3250.9332;4704.3733;1;0;83.740731;63.038071,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,2.929849584830635e-05
APM,t1_t0,0.39,True,869.5132123854695,17.74516761779407,0.7937088447173273,0.8153250766559429,0.8153250766559429,18.467492334405712,3.175879665673556,1.1431217429979303,8.485076873002098e-05,0.4581741376349778,2.959447e-06;0;6.3143486e-06;0;0;0.00048524513;0.0001643507;0.00017618786;0;0;9.830098e-05,1363.2267;0;3;0;26.752833;5156.4333;6076.9333;1;0;2.7825;64.12,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,2.929849584830635e-05
Proposed,t1_t0,0.395,True,885.6322631225321,42.115154141881604,6.81276629572542,0.7830166700315608,0.7830166700315608,21.698332996843916,4.125077196907632,2.352954143685331,0.00023241836883165724,0.464763512838711,0.00019936036;0;0;0;0;0.0018415091;0;0.00042285085;0;9.2881711e-05;0,4968.6721;0;0;0;0;12230.441;0;1;0;50.326053;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.395,True,857.0126522331533,17.490054144547678,0.8108892877958951,0.8229827506978938,0.8229827506978938,17.701724930210617,4.054446438979472,1.2186426131360806,9.669212244114095e-05,0.4654688971875269,2.8410691e-06;0;6.0617746e-06;3.4899906e-05;9.4402244e-06;0.00046583532;0.00015777667;0.00016914034;0;0.0001232491;9.4368941e-05,1363.2267;0;3;1;1070.1133;5156.4333;6076.9333;1;0;111.3;64.12,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,3.1620545203943954e-05
BGM,t1_t0,0.395,True,826.5142495127022,16.867637760680456,0.7654575285168033,0.841533337251485,0.841533337251485,15.846666274851495,3.827287642584025,1.308261759160155,8.282483692355905e-05,0.4626355980205968,2.9549346e-06;0;6.9847609e-07;3.4899906e-05;1.9179492e-05;0.00033564718;0.00012520913;0.00016914034;0;0.00010597838;0.00011736536,1391.5249;0;1;1;1528.7333;3715.3522;5376.4266;1;0;95.703693;72.043509,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,3.1620545203943954e-05
APM,t1_t0,0.395,True,868.177777996913,17.717913854725204,0.9882817658895902,0.8157037663578931,0.8157037663578931,18.42962336421069,3.954491029996563,1.1862361622586766,9.844402899432301e-05,0.46084682367951485,3.8181806e-06;0;1.102857e-05;0;0;0.00055456586;0.00021108787;0.00017618786;0;0;0.00012619598,1557.9733;0;4;0;30.574667;5893.0667;6945.0667;1;0;3.18;73.28,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,3.1620545203943954e-05
Proposed,t1_t0,0.4,True,875.4399684535599,43.29880559142551,7.379943652736321,0.7892017426185172,0.7892017426185172,21.079825738148283,4.458520197434872,2.512322963643938,0.00024159480217415664,0.46648248260565023,0.00022325385;0;0;0;0;0.0019148569;0;0.00042285085;0;9.6581213e-05;0,5564.171;0;0;0;0;12717.583;0;1;0;52.330552;0,Full three-stage Stackelberg backward induction.,linear,log,analytical_main_model,
SRC,t1_t0,0.4,True,840.162040987975,17.146164118115387,0.8108892877958951,0.8334002538712849,0.8334002538712849,16.65997461287151,4.054446438979472,1.2742027999931504,9.669212244114095e-05,0.4654688971875269,2.8410691e-06;0;6.0617746e-06;3.4899906e-05;9.4402244e-06;0.00046583532;0.00015777667;0.00016914034;0;0.0001232491;9.4368941e-05,1363.2267;0;3;1;1070.1133;5156.4333;6076.9333;1;0;111.3;64.12,"Static risk compensation baseline aligned with the statistical robustness experiment: fixed policy level, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,3.417653360557057e-05
BGM,t1_t0,0.4,True,807.3105836431251,16.475726211278246,0.7654575285168033,0.8521856579761874,0.8521856579761874,14.781434202381261,3.827287642584025,1.3760285821846858,8.282483692355905e-05,0.4626355980205968,2.9549346e-06;0;6.9847609e-07;3.4899906e-05;1.9179492e-05;0.00033564718;0.00012520913;0.00016914034;0;0.00010597838;0.00011736536,1391.5249;0;1;1;1528.7333;3715.3522;5376.4266;1;0;95.703693;72.043509,"Bargaining-style baseline aligned with the statistical robustness experiment: risk-weighted allocation, common risk cap, risk compensation, and positive TSP surplus.",linear,log,,3.417653360557057e-05
APM,t1_t0,0.4,True,852.1234538399796,17.390274585204892,0.9882817658895902,0.8260291304890057,0.8260291304890057,17.39708695109943,3.954491029996563,1.2378075986194308,9.844402899432301e-05,0.46084682367951485,3.8181806e-06;0;1.102857e-05;0;0;0.00055456586;0.00021108787;0.00017618786;0;0;0.00012619598,1557.9733;0;4;0;30.574667;5893.0667;6945.0667;1;0;3.18;73.28,"Auction-style baseline aligned with the statistical robustness experiment: marginal-match ranking, common risk cap, risk compensation, and second-price-style floor.",linear,log,,3.417653360557057e-05
